ID,pred
20138,0.620583764702067
20139,0.28440894078921347
20140,0.5158898810288878
20141,0.6162933513952212
20142,0.25476460497842973
20143,0.19218715475959067
20144,0.3207085698671717
20145,0.9359534570858615
20146,0.008320903215756124
20147,0.92826099666367
20148,0.6313772445575331
20149,0.03289545860716775
20150,0.7692126641738
20151,0.12242512197841872
20152,0.3955833567857092
20153,0.5427891683415952
20154,0.1693468980274927
20155,0.836640746303043
20156,0.37534595106609947
20157,0.5664105579839724
20158,0.8272721968300588
20159,0.6383920876587342
20160,0.07072084540416032
20161,0.3889455207568122
20162,0.23609663773081874
20163,0.171212510303976
20164,0.485706315120334
20165,0.14250332750151878
20166,0.4459454941617882
20167,0.46762443896025785
20168,0.040424403984259887
20169,0.37652683897727907
20170,0.31699926759407104
20171,0.8895293987578639
20172,0.5877678284156599
20173,0.6323799240222577
20174,0.3595658136110034
20175,0.7185797068572205
20176,0.3213308236966342
20177,0.5660833004917186
20178,0.5644787551653039
20179,0.5089440555642288
20180,0.3069125598490217
20181,0.7696816677589328
20182,0.6541602014409066
20183,0.12975002470146219
20184,0.7169581124785014
20185,0.4213942499103751
20186,0.8687952060650778
20187,0.4101618436998916
20188,0.8830681435944678
20189,0.5714366847278056
20190,0.2870064857809187
20191,0.6133408556534587
20192,0.6335444961623302
20193,0.5744819875105237
20194,0.22538354745923636
20195,0.21732342683171635
20196,0.6116700686848887
20197,0.30074258656120134
20198,0.5740985262661096
20199,0.016422912803964386
20200,0.2691435601425696
20201,0.3851588191693717
20202,0.4617683437266801
20203,0.5755660828243162
20204,0.8785374346206531
20205,0.8435235395837271
20206,0.04715574848157482
20207,0.5873704503731488
20208,0.004916363642565759
20209,0.7845853131329538
20210,0.002622612496631286
20211,0.06580833873871884
20212,0.5857645070487828
20213,0.3648749369649156
20214,0.5615708224807576
20215,0.754284444872362
20216,0.6943544147898509
20217,0.7747398312160827
20218,0.6950401402597621
20219,0.7255860086653991
20220,0.14654049948464712
20221,0.31757626076715645
20222,0.9365519255260268
20223,0.4151222740054181
20224,0.30883238594975965
20225,0.1675566612584096
20226,0.4222352394633889
20227,0.7403150507103172
20228,0.8332030240734504
20229,0.13890720408335178
20230,0.6197194729571742
20231,0.4539286815810362
20232,0.01753020630781782
20233,0.8979167980686831
20234,0.3003466697306117
20235,0.33794541161531494
20236,0.4248251412538979
20237,0.14294377192727697
20238,0.4703017752434607
20239,0.043354268549195336
20240,0.22845102259124864
20241,0.3703803637018814
20242,0.6671623714605541
20243,0.05687753191176314
20244,0.23718325551695185
20245,0.5829920370246211
20246,0.20455332915363536
20247,0.7614195013635691
20248,0.6087908018871152
20249,0.37079426038982954
20250,0.3915511417589543
20251,0.5091590783596256
20252,0.7435888634198398
20253,0.857840197399001
20254,0.8970357277622892
20255,0.464948458388236
20256,0.7608833800444977
20257,0.4723787425307356
20258,0.1946087269381956
20259,0.4711197507810717
20260,0.6630325401880889
20261,0.2388123043723703
20262,0.5153113221781861
20263,0.05785073738114774
20264,0.5650243801358131
20265,0.09718800971809982
20266,0.28579462227942704
20267,0.018675490909049953
20268,0.6190296317129399
20269,0.39003538288437856
20270,0.7882420819697341
20271,0.6145314662588248
20272,0.4167588557711078
20273,0.10841302327037576
20274,0.8513087956608589
20275,0.4784697612855021
20276,0.9329658194604498
20277,0.9145234101030858
20278,0.6131863275360533
20279,0.20702236305460656
20280,0.9131324678997612
20281,0.24492941137996857
20282,0.289359331917948
20283,0.3568722180652986
20284,0.9025277569233918
20285,0.24071902760531674
20286,0.4729786154646849
20287,0.7907556733768208
20288,0.7322423750804002
20289,0.5766816323864913
20290,0.7966188315361252
20291,0.7333727948033285
20292,0.28394298303069876
20293,0.10309449674521744
20294,0.6018584319224807
20295,0.4848799460427223
20296,0.613120411459624
20297,0.2537266110412806
20298,0.11293933480065765
20299,0.6603944431858959
20300,0.21318158165807624
20301,0.8250509354914477
20302,0.6082525456955158
20303,0.8690728765831114
20304,0.8544135862461595
20305,0.5203043876855455
20306,0.004418972561976818
20307,0.48664388733354913
20308,0.010774689739146734
20309,0.5937467819051556
20310,0.5599091776830664
20311,0.6046983418787121
20312,0.6613966364338674
20313,0.7236369865326512
20314,0.5777128906219542
20315,0.729643797286494
20316,0.3010863685995776
20317,0.6943644898171629
20318,0.760311905369941
20319,0.025676451434617185
20320,0.9197769040852095
20321,0.734824581856137
20322,0.022817525259881177
20323,0.8421445913680695
20324,0.04789735704944826
20325,0.7269130348763382
20326,0.8264033291617174
20327,0.8483523142373707
20328,0.5564406321711206
20329,0.5718683063375873
20330,0.6806281554709804
20331,0.3677224576503654
20332,0.9250623590775713
20333,0.7972655450465217
20334,0.13030200945110618
20335,0.8757925299146362
20336,0.8356302220150593
20337,0.39589183597313166
20338,0.6907396905498777
20339,0.0198697316231254
20340,0.6804290189788775
20341,0.7490743759894247
20342,0.9235591801106828
20343,0.08651483193678851
20344,0.8184882425607095
20345,0.04574864776556699
20346,0.7705797843351618
20347,0.06460977171485736
20348,0.8049095552005333
20349,0.3479711926282956
20350,0.42092387590303393
20351,0.7976216802422869
20352,0.30865027023977376
20353,0.9511595709561271
20354,0.3290996456949775
20355,0.5467114319526569
20356,0.3325539344883188
20357,0.5480797071824048
20358,0.7625625109957689
20359,0.6104209085873747
20360,0.4390908053051571
20361,0.6954492399690662
20362,0.09247491603358901
20363,0.22764697495274305
20364,0.5216512942856317
20365,0.25858303668954674
20366,0.3690841980800173
20367,0.7833221749644826
20368,0.6501668587397249
20369,0.5387501224957469
20370,0.36246753080858585
20371,0.8219050110536769
20372,0.551233212808474
20373,0.7133522550623398
20374,0.39151697260709695
20375,0.9366684501184559
20376,0.2399300370994766
20377,0.11610239679543485
20378,0.5077031265166896
20379,0.36255283006965916
20380,0.20325884647204057
20381,0.5217875554145593
20382,0.4072745700132586
20383,0.29334815572707323
20384,0.8805295077255232
20385,0.36136519848079907
20386,0.22907399649953436
20387,0.4767409939661923
20388,0.3416059749746984
20389,0.7326044449604155
20390,0.9165307427083428
20391,0.46882159141157653
20392,0.3267750587673018
20393,0.1615727178981041
20394,0.11094086718506431
20395,0.822201711885952
20396,0.9017169039568809
20397,0.10134496084250101
20398,0.00624356856459257
20399,0.2490582044467728
20400,0.13540081721588326
20401,0.9578041708532967
20402,0.22021103619557833
20403,0.3802847011146861
20404,0.2623332265616442
20405,0.6522419178787087
20406,0.34592793666279514
20407,0.26715451838494625
20408,0.9335427790633252
20409,0.8000446423876616
20410,0.002416092331845174
20411,0.017392192727187256
20412,0.7372276051655319
20413,0.5407732749809974
20414,0.9164343115569804
20415,0.5551126764020333
20416,0.8338915830328306
20417,0.6668706139751095
20418,0.4581846511637758
20419,0.8805018612868195
20420,0.678009642847082
20421,0.7259656271473712
20422,0.42124275620157037
20423,0.6933920076710313
20424,0.1493699106916044
20425,0.7371755180546691
20426,0.7368032021215135
20427,0.40353252286722796
20428,0.21808683952499658
20429,0.24924207235674176
20430,0.4298237867974245
20431,0.9147605133454032
20432,0.010718275726521228
20433,0.0341262211372663
20434,0.7930162436264501
20435,0.6752601657624455
20436,0.5146020755369425
20437,0.6558526028518131
20438,0.5151263145629288
20439,0.002223716061475556
20440,0.4391366272117282
20441,0.3457941970865824
20442,0.7221880673011515
20443,0.3512564016917149
20444,0.37014769354088006
20445,0.8873773923333561
20446,0.3130669392903259
20447,0.0792949555136742
20448,0.6773639987436715
20449,0.8695674382722287
20450,0.4317063145392741
20451,0.670842567368474
20452,0.7229447451688003
20453,0.2503497899417544
20454,0.354670638280644
20455,0.813288459960661
20456,0.8274514594686743
20457,0.01588017993614718
20458,0.5947187893138441
20459,0.4497535616096964
20460,0.6726128610979927
20461,0.9057114431081981
20462,0.5991654189391966
20463,0.7822573475659417
20464,0.016601121443748576
20465,0.48547529932619343
20466,0.9282567562698844
20467,0.3477638658141344
20468,0.012784993891134036
20469,0.7676607238371005
20470,0.318158357000218
20471,0.25648906430430046
20472,0.02559910239699619
20473,0.27707244210939747
20474,0.5370314232329271
20475,0.018704623063922877
20476,0.5222159418051739
20477,0.35369505630232984
20478,0.5316217379068197
20479,0.6148198596472556
20480,0.574827394109686
20481,0.9324024277123201
20482,0.18365701395046438
20483,0.457842363311674
20484,0.7721797487766243
20485,0.7710639993937335
20486,0.8994363626815719
20487,0.8192323673490934
20488,0.43904538794020653
20489,0.48345795961674226
20490,0.4717662266216611
20491,0.3471809773589586
20492,0.19618368136128633
20493,0.6791943941079983
20494,0.30201810457362765
20495,0.7514609634734255
20496,0.29320881849382757
20497,0.8223800696838103
20498,0.7348812966341546
20499,0.8778156983267551
20500,0.5629868532291059
20501,0.9421857202181199
20502,0.5352772118416762
20503,0.7425089180454292
20504,0.9208657841684456
20505,0.9331586812549804
20506,0.26645048506916735
20507,0.03532259987225221
20508,0.1407637145680694
20509,0.43025825006753227
20510,0.9164051319573765
20511,0.795846844879818
20512,0.026293689995245343
20513,0.8699579478198635
20514,0.038425753942903665
20515,0.36672038984099814
20516,0.5032300871520381
20517,0.3988646720852658
20518,0.6957552970924226
20519,0.7243465053176551
20520,0.6619178942613035
20521,0.013669924145629505
20522,0.8243316977998109
20523,0.2882573319826454
20524,0.9206485676378943
20525,0.26548496064260885
20526,0.15899859444278394
20527,0.759512013497048
20528,0.014398188990559634
20529,0.19314742501747964
20530,0.3624643259414718
20531,0.3464173343399943
20532,0.6241779456923131
20533,0.955196209509531
20534,0.8532305116600686
20535,0.6127907707381105
20536,0.9145391698624775
20537,0.5971756372240398
20538,0.0645336314316661
20539,0.7190054896749942
20540,0.4511725918287814
20541,0.779726619182688
20542,0.44747644064669834
20543,0.25568048470464566
20544,0.9107119707745064
20545,0.864341580440304
20546,0.29101906075901895
20547,0.8006888874597023
20548,0.8776313050574461
20549,0.0028824169596403794
20550,0.3132534246563934
20551,0.6065757448591084
20552,0.6168542110356179
20553,0.9128351856496506
20554,0.5756726327325028
20555,0.5177200285799959
20556,0.26838805441243785
20557,0.6849276531258984
20558,0.5319976419030403
20559,0.293491636722737
20560,0.3507312224732169
20561,0.9316877852243398
20562,0.11905173773985811
20563,0.034036529507431385
20564,0.519700351886916
20565,0.856433704166107
20566,0.5844948626004608
20567,0.026001647517718985
20568,0.8114773687954966
20569,0.6209587794971927
20570,0.5052663913383844
20571,0.3790577433438002
20572,0.6176203337527824
20573,0.6052038043907636
20574,0.5227587728169398
20575,0.2979156809508043
20576,0.4821091699836383
20577,0.6283360359771109
20578,0.132287938096641
20579,0.3364510071120192
20580,0.7705986865474974
20581,0.3289007721829455
20582,0.8446428523773487
20583,0.8691951105022256
20584,0.4629470098046296
20585,0.41053206699453915
20586,0.7077739635957584
20587,0.8899568089766706
20588,0.47262293577094067
20589,0.919107659473269
20590,0.5996278083043756
20591,0.34362978390188
20592,0.717015290792429
20593,0.729021652906411
20594,0.8557858513418164
20595,0.149947763859454
20596,0.005651760545045783
20597,0.06822947728530196
20598,0.7453663703688143
20599,0.25314051038194446
20600,0.5668461491708966
20601,0.9114090329805212
20602,0.5647349223061074
20603,0.2877412301891171
20604,0.7285066340149815
20605,0.0719574633545885
20606,0.5828351443455178
20607,0.751824752637849
20608,0.7414636581448537
20609,0.13016386779968114
20610,0.19230595590870342
20611,0.7214309094980272
20612,0.41827306647065454
20613,0.9147260684862372
20614,0.7597094573683045
20615,0.03642995670381917
20616,0.2494375007158015
20617,0.949924673511949
20618,0.808220996755027
20619,0.3266562987276198
20620,0.40493442135932456
20621,0.3268869177359754
20622,0.30763144440482937
20623,0.5625493799605793
20624,0.7018058181457384
20625,0.9502465187551382
20626,0.837375863306492
20627,0.17689690077718875
20628,0.9012807899250165
20629,0.4382474255213698
20630,0.9148362298446366
20631,0.3959126984014368
20632,0.6614629789391697
20633,0.2277807372747347
20634,0.7576257871031936
20635,0.3713526662591754
20636,0.010128559128540469
20637,0.12039813728304863
20638,0.3691719922244518
20639,0.27192438002971886
20640,0.901473345734211
20641,0.25187073956301353
20642,0.8434994754964059
20643,0.33169996989641215
20644,0.37399739941858673
20645,0.8256397991836164
20646,0.7168842110862201
20647,0.6033383099888614
20648,0.5011831724650088
20649,0.8217110802920521
20650,0.8213883838277901
20651,0.5336474048105033
20652,0.9301639241773719
20653,0.42602830070281267
20654,0.26343378143551033
20655,0.491848217997281
20656,0.343824810250583
20657,0.9151395962465397
20658,0.45364498661566743
20659,0.011650403782765032
20660,0.06644419764891776
20661,0.01358372714689723
20662,0.808295026176987
20663,0.7094404955493092
20664,0.4448526757426388
20665,0.5947378181886859
20666,0.44749301564404265
20667,0.3837336550548676
20668,0.7752719236698042
20669,0.5318404306432445
20670,0.8524776026445131
20671,0.34815404332020417
20672,0.3605167025899526
20673,0.6755704423336213
20674,0.3126899271078358
20675,0.6196293036906684
20676,0.7136276713804289
20677,0.2884231284900088
20678,0.3448675045483566
20679,0.0074069358642360195
20680,0.2390334976084666
20681,0.28463425888089183
20682,0.015046692606826919
20683,0.6028281702784263
20684,0.6465072636330476
20685,0.8583450058492654
20686,0.9044718050817311
20687,0.01433017827549916
20688,0.7758264097089504
20689,0.24506588742982272
20690,0.4276092943159941
20691,0.1834463198536897
20692,0.3549922807266297
20693,0.662453698594972
20694,0.23601261213064462
20695,0.37722820902017806
20696,0.8689309000856608
20697,0.3188050756051922
20698,0.8707156762175696
20699,0.6093408284638513
20700,0.6276095868993566
20701,0.2324470424118725
20702,0.6860918815750795
20703,0.8163206285952765
20704,0.40390729014317367
20705,0.02335561087919883
20706,0.8285078432452472
20707,0.16447404086167997
20708,0.3403479771952602
20709,0.12033712832925471
20710,0.4488956979620639
20711,0.0033656904671316937
20712,0.684568041611977
20713,0.7243094037749587
20714,0.3584834327206345
20715,0.6897833946813426
20716,0.6604924920534074
20717,0.9384550142512069
20718,0.6180185040489162
20719,0.27000363235431274
20720,0.31003757459421616
20721,0.6037083912508354
20722,0.31057304524410884
20723,0.4786263623549715
20724,0.794392433717529
20725,0.2759701662678018
20726,0.4777983894018063
20727,0.214979406860784
20728,0.006564272272190753
20729,0.019492624349661
20730,0.5633201294894162
20731,0.03239666899361521
20732,0.4047417244172897
20733,0.8653159186100617
20734,0.5243410813692452
20735,0.335068496416915
20736,0.0012464494363001522
20737,0.2817251102486075
20738,0.940105891120657
20739,0.4330953454380518
20740,0.6507401869602539
20741,0.5893650874467258
20742,0.7633731654193501
20743,0.5803593502777601
20744,0.25084598755633253
20745,0.01399441212212643
20746,0.2470044711980326
20747,0.4537752840029491
20748,0.261128764685646
20749,0.3643019901461295
20750,0.6138732525163519
20751,0.40462474219993827
20752,0.9213107807295546
20753,0.881632162237328
20754,0.40330324851301913
20755,0.014372955700800787
20756,0.8839870562538119
20757,0.7047163093530623
20758,0.9338815795283638
20759,0.3287857203440746
20760,0.7705009644314256
20761,0.5843502341732878
20762,0.5038288361341168
20763,0.7173249036564685
20764,0.3734918571078779
20765,0.852455179742527
20766,0.907628715964062
20767,0.7037809456842085
20768,0.8406904452427663
20769,0.007982236686407266
20770,0.6209704856979988
20771,0.7491608614022872
20772,0.5430474186136992
20773,0.6967002213969308
20774,0.3688961524782786
20775,0.5701524243520324
20776,0.9081085181409169
20777,0.6058268759574371
20778,0.9345031210170328
20779,0.36273908156953766
20780,0.8464348077620186
20781,0.36919362991761195
20782,0.34642197069080977
20783,0.4972107079748225
20784,0.47299152818811147
20785,0.3401575047459232
20786,0.7896504831774854
20787,0.6935972175921222
20788,0.3522523017466219
20789,0.9502085234525838
20790,0.11725082646270787
20791,0.8306186818979895
20792,0.6822538533913465
20793,0.7676975509927259
20794,0.42811270213272273
20795,0.5099829117752307
20796,0.37447578664464726
20797,0.6201024019287997
20798,0.8490387848881368
20799,0.4969384317691505
20800,0.1987742680986579
20801,0.8523542894551329
20802,0.40211890668544853
20803,0.36428576400377716
20804,0.5859542751981623
20805,0.4412512847838754
20806,0.78388225677074
20807,0.9426717178717862
20808,0.33788568117457024
20809,0.12256075996863118
20810,0.8296403348373496
20811,0.012177113781262065
20812,0.6641600636294742
20813,0.8445014422521704
20814,0.496883294003832
20815,0.1168948971836277
20816,0.14350919850649152
20817,0.49367825248925823
20818,0.5632072065269639
20819,0.6309881699252046
20820,0.3682919064243632
20821,0.959372988289803
20822,0.8469872542803055
20823,0.25101693457920177
20824,0.9094387330047421
20825,0.24947960899659652
20826,0.9469211990763257
20827,0.28461307063071306
20828,0.22364313171020458
20829,0.9378341460904586
20830,0.36527035520334716
20831,0.3975143256220329
20832,0.8287832515670691
20833,0.7747332718037815
20834,0.440801744850093
20835,0.7461170182996754
20836,0.1405498706244018
20837,0.3650156626037661
20838,0.6885468263819994
20839,0.09619023356745234
20840,0.5417134077642234
20841,0.5287004746458409
20842,0.8057539136118476
20843,0.2323237056691254
20844,0.2322999365908612
20845,0.41925520351910195
20846,0.7056984037634628
20847,0.46262925606415384
20848,0.6039720834048212
20849,0.18121664016596
20850,0.735979441401232
20851,0.43999703474647545
20852,0.8588623136847057
20853,0.6790322865987498
20854,0.34482111944780214
20855,0.5070738441154622
20856,0.4987958207883468
20857,0.03822847844539729
20858,0.7318523258410607
20859,0.7989935235366961
20860,0.20349471535608835
20861,0.9318684765045744
20862,0.2359672272080634
20863,0.25275897898526023
20864,0.10283296341522248
20865,0.07400161191419742
20866,0.4603036267855977
20867,0.2712250756998615
20868,0.3792682297825694
20869,0.3061883965377706
20870,0.8204360499034864
20871,0.5286284465268569
20872,0.65118945159131
20873,0.8039727889899402
20874,0.06225858316560917
20875,0.3982442095016431
20876,0.3814938105611688
20877,0.7721995300720443
20878,0.2869141466934532
20879,0.5454668446237071
20880,0.903854640811557
20881,0.5656427813275168
20882,0.6077390144200426
20883,0.7517701310507939
20884,0.38232365774294796
20885,0.019702339553290867
20886,0.6635700564596814
20887,0.3730264015152999
20888,0.40081424034496654
20889,0.6453565699285959
20890,0.7379916707384523
20891,0.06916372305793743
20892,0.9287714549026385
20893,0.5543647833098939
20894,0.059149160965295905
20895,0.8500112806963226
20896,0.5348068714990132
20897,0.5309999739974767
20898,0.45611224468542
20899,0.6514990645093469
20900,0.1718867002199254
20901,0.6298965724777917
20902,0.17356755393181886
20903,0.5109805956737324
20904,0.2609938104960824
20905,0.787671410700145
20906,0.5645982672641964
20907,0.4690155417211253
20908,0.7513870254970606
20909,0.30480091577661933
20910,0.3423056225264999
20911,0.5759292607656656
20912,0.8543454697846904
20913,0.6029057514076026
20914,0.5306146484859737
20915,0.505797844812782
20916,0.024394069651575423
20917,0.35147174653091123
20918,0.41800468903743493
20919,0.20853991863524493
20920,0.4896185154062563
20921,0.9265318325632452
20922,0.8842269004615568
20923,0.18034825950570751
20924,0.20025658920260028
20925,0.6122842067400904
20926,0.15061795039299405
20927,0.7699468975676366
20928,0.4671915746495821
20929,0.32466107476218536
20930,0.19818209486785635
20931,0.125329178564625
20932,0.493181490935163
20933,0.46506530153269393
20934,0.5709861478966529
20935,0.006347216286047949
20936,0.003554510519031672
20937,0.5337667390559325
20938,0.807030551519496
20939,0.6635504504912797
20940,0.5600025412121933
20941,0.26791742150004466
20942,0.604039973913114
20943,0.7868741579239633
20944,0.6261722190590316
20945,0.937230160670509
20946,0.7705145120382618
20947,0.3452719428054519
20948,0.355868499554562
20949,0.6013244355160627
20950,0.8571982204439684
20951,0.856069857551003
20952,0.466202755453933
20953,0.3995327392550582
20954,0.41048877884922336
20955,0.14362354554127363
20956,0.3167734499277328
20957,0.17302706185295996
20958,0.016886264896917375
20959,0.16413283157352912
20960,0.6510783000248976
20961,0.27254615467964094
20962,0.20462170444895203
20963,0.43591763866847266
20964,0.7056418225006674
20965,0.3350441467326608
20966,0.9420807378874861
20967,0.40462360351874394
20968,0.5558293258320675
20969,0.7560056807855229
20970,0.0448066171224604
20971,0.8299042886527862
20972,0.17163626641460028
20973,0.6137086247313908
20974,0.9240959370527021
20975,0.8430602882749092
20976,0.9272349363087142
20977,0.43419089620962054
20978,0.6489385364860618
20979,0.14709563556471206
20980,0.8490093779537754
20981,0.8576659656882079
20982,0.6636687002208511
20983,0.6073245910551396
20984,0.1992246602292788
20985,0.10573715714115692
20986,0.6179480060695792
20987,0.023375767601029204
20988,0.25329005680439765
20989,0.1072553243043247
20990,0.16727153711261808
20991,0.4947957656045282
20992,0.4623003944405911
20993,0.9209664523421334
20994,0.13156261990788723
20995,0.25828297670970374
20996,0.013338669255519926
20997,0.6289785012651966
20998,0.46903217367781763
20999,0.08518958290184302
21000,0.657682135800777
21001,0.4084176302687157
21002,0.044552814461070234
21003,0.006438137800806121
21004,0.26558650345824847
21005,0.685387550801478
21006,0.6144592797646585
21007,0.6477276306161538
21008,0.5269071200665063
21009,0.28942089665405657
21010,0.712992694684477
21011,0.14879699019833575
21012,0.5692858194048129
21013,0.7667046212687076
21014,0.3459256188630222
21015,0.2219912416728613
21016,0.7634010803914224
21017,0.1974772654888397
21018,0.7834897535019867
21019,0.4946422267747691
21020,0.16195628608619586
21021,0.9055700770924192
21022,0.44209080748644836
21023,0.24568426118786413
21024,0.5003270981219534
21025,0.05494087521240613
21026,0.015226235363481961
21027,0.9539255768641105
21028,0.04108507640686527
21029,0.8239349234401514
21030,0.6993104335199323
21031,0.4398771175416522
21032,0.33760283982843814
21033,0.1486004070112412
21034,0.9107019335478376
21035,0.4692038281485113
21036,0.008602714562471477
21037,0.7411478940624296
21038,0.730018931840022
21039,0.4762543293576416
21040,0.900468066342854
21041,0.9559564795170038
21042,0.5721635414427498
21043,0.7055176646268392
21044,0.6825009875957139
21045,0.8038487692559376
21046,0.28140329920025553
21047,0.7448526074867888
21048,0.7365180345157971
21049,0.15802314569641032
21050,0.272633153431879
21051,0.6349598015761301
21052,0.8546709990854527
21053,0.18989695435166312
21054,0.514149191509222
21055,0.14212475117231507
21056,0.22748651789715765
21057,0.21215957158979554
21058,0.4541809900834707
21059,0.39383043517447425
21060,0.03316524017689222
21061,0.41160348441233785
21062,0.4677077371733455
21063,0.6263369782822256
21064,0.887482185231292
21065,0.505703717540689
21066,0.8829192665973857
21067,0.32621290043028756
21068,0.3754297995612105
21069,0.5351579038782733
21070,0.8862793957489559
21071,0.4627007210733959
21072,0.37214711881200696
21073,0.6740075650343172
21074,0.610299362318193
21075,0.18856823372376982
21076,0.438305439900044
21077,0.21877191605217713
21078,0.9164573374456295
21079,0.8530097738810717
21080,0.7043473575066231
21081,0.02188737732701397
21082,0.8877627131599611
21083,0.20815646877405197
21084,0.12975774484305141
21085,0.1458879026823217
21086,0.8646396735245052
21087,0.3907543498140072
21088,0.7770177579132754
21089,0.4841405005712005
21090,0.3387744175973293
21091,0.5331618665032769
21092,0.7703438281913348
21093,0.427110155796379
21094,0.8247332858362207
21095,0.10376932358477123
21096,0.5955097289615379
21097,0.7977668396261243
21098,0.3928427404928823
21099,0.8334490890581151
21100,0.7560051260112872
21101,0.3478815530920857
21102,0.4703751236341435
21103,0.1512734094326806
21104,0.7567606404699226
21105,0.8457500824504472
21106,0.21255122426464526
21107,0.8852721005245587
21108,0.6386239549086469
21109,0.45312470242104824
21110,0.014844634244132052
21111,0.5430094212507859
21112,0.47357352751673437
21113,0.7028512336167437
21114,0.045389775304361134
21115,0.06090538934349365
21116,0.7882140325048957
21117,0.7929907177425431
21118,0.5939024931517863
21119,0.6344936043834455
21120,0.8431963214385466
21121,0.8420296141279464
21122,0.8053058791415393
21123,0.20009539132628099
21124,0.24255155752695623
21125,0.7143158353876535
21126,0.43302499684806245
21127,0.9217376373411649
21128,0.9042246937290085
21129,0.7034476688685238
21130,0.10689589304014437
21131,0.7866814872586693
21132,0.46204987129124053
21133,0.44041688767741255
21134,0.7476701240397309
21135,0.6449309161375107
21136,0.22390654175440217
21137,0.038075445991943596
21138,0.8211812610655459
21139,0.65246549992446
21140,0.6613154511672554
21141,0.20194023828140056
21142,0.08327515790011666
21143,0.8097791196153862
21144,0.6492547410543035
21145,0.07344651933930053
21146,0.664514306352793
21147,0.7115796533323371
21148,0.038704944383477664
21149,0.14775590119413
21150,0.32417440578035545
21151,0.9332140951151028
21152,0.9124361327721111
21153,0.4924082592025241
21154,0.36667405601332087
21155,0.5374157054907854
21156,0.8421340085964093
21157,0.6463224637003595
21158,0.901468143394115
21159,0.7917868918263085
21160,0.026497530975664714
21161,0.33314585530357543
21162,0.7843416642227289
21163,0.14886315680180603
21164,0.6084632963473099
21165,0.9265171527649644
21166,0.8485956754662531
21167,0.061851327022233976
21168,0.10778336770939662
21169,0.04357441123893691
21170,0.5758849685676944
21171,0.3008906309643004
21172,0.2917034123912429
