ID,pred
20253,0.86893487
20254,0.9328321
20255,0.30396616
20256,0.7887433
20257,0.38249233
20258,0.24272865
20259,0.6656354
20260,0.54205585
20261,0.4918988
20262,0.66088456
20263,0.123690136
20264,0.48785648
20265,0.19940695
20266,0.24486123
20267,0.0058603254
20268,0.5594851
20269,0.36322594
20270,0.82432413
20271,0.47064972
20272,0.3820755
20273,0.26880467
20274,0.7150938
20275,0.46501657
20276,0.90435326
20277,0.93163866
20278,0.5119614
20279,0.27416235
20280,0.78990984
20281,0.26385424
20282,0.33091885
20283,0.46946228
20284,0.75045496
20285,0.5900921
20286,0.47152016
20287,0.89717203
20288,0.696235
20289,0.36486554
20290,0.627245
20291,0.70084643
20292,0.18624346
20293,0.04495801
20294,0.44322684
20295,0.72779787
20296,0.2564583
20297,0.37052837
20298,0.149756
20299,0.43967748
20300,0.3529931
20301,0.7112134
20302,0.4365764
20303,0.78782874
20304,0.8911102
20305,0.7992628
20306,0.0056689074
20307,0.4753411
20308,0.2689347
20309,0.6878642
20310,0.58882284
20311,0.51517546
20312,0.73872614
20313,0.7716342
20314,0.5541838
20315,0.5840646
20316,0.19029222
20317,0.50620544
20318,0.78750634
20319,0.0643514
20320,0.90145594
20321,0.7035282
20322,-0.024757214
20323,0.7977929
20324,0.039322544
20325,0.52553785
20326,0.8378073
20327,0.8258603
20328,0.6480532
20329,0.70208293
20330,0.4824686
20331,0.44622675
20332,0.8607797
20333,0.75114703
20334,0.36615822
20335,0.9651741
20336,0.7861894
20337,0.46798733
20338,0.78153825
20339,0.0067998334
20340,0.7579673
20341,0.750266
20342,0.9990713
20343,0.70509654
20344,0.8948362
20345,0.010049758
20346,0.7249097
20347,0.12891626
20348,0.887136
20349,0.2911099
20350,0.6675822
20351,0.8645675
20352,0.42576948
20353,1.0044765
20354,0.5900129
20355,0.41145092
20356,0.17381011
20357,0.75582176
20358,0.76982296
20359,0.60128784
20360,0.58702177
20361,0.6509555
20362,0.18364465
20363,0.40057486
20364,0.6270473
20365,0.3521537
20366,0.5182196
20367,0.8453359
20368,0.76600915
20369,0.6066603
20370,0.39332747
20371,0.83154064
20372,0.47838992
20373,0.69110173
20374,0.43934026
20375,0.9031595
20376,0.23304695
20377,0.26886746
20378,0.46354017
20379,0.5153081
20380,0.22431532
20381,0.3636399
20382,0.38648814
20383,0.21088515
20384,0.8955055
20385,0.378245
20386,0.22269475
20387,0.41346636
20388,0.31431556
20389,0.74954766
20390,0.963824
20391,0.44432276
20392,0.78248817
20393,0.2889499
20394,0.26187584
20395,0.80695534
20396,0.9709181
20397,0.3035159
20398,0.050343692
20399,0.33126396
20400,0.19765851
20401,1.0032512
20402,0.269022
20403,0.35763192
20404,0.17684408
20405,0.84613526
20406,0.6430087
20407,0.23967567
20408,1.022501
20409,1.0112339
20410,0.30710357
20411,0.02536337
20412,0.75428003
20413,0.8184016
20414,0.999895
20415,0.4696027
20416,0.9529312
20417,0.79044783
20418,0.47674358
20419,1.0654883
20420,0.8203589
20421,0.79627776
20422,0.44795755
20423,0.50568354
20424,0.20057338
20425,0.67446417
20426,0.6790049
20427,0.66362727
20428,0.118165255
20429,0.48719245
20430,0.36621156
20431,1.0022774
20432,0.0016853556
20433,0.2975098
20434,0.8351379
20435,0.7048891
20436,0.5100934
20437,0.4663159
20438,0.29053268
20439,0.020228922
20440,0.47027612
20441,0.41536695
20442,0.6956467
20443,0.36913192
20444,0.4338124
20445,0.91060674
20446,0.2928681
20447,0.1918366
20448,0.79065776
20449,0.9594678
20450,0.42212903
20451,0.39878085
20452,0.4735399
20453,0.2860333
20454,0.35248533
20455,0.64758754
20456,0.767093
20457,-0.00062571047
20458,0.5757614
20459,0.41889057
20460,0.7930175
20461,0.96714133
20462,0.74376273
20463,0.7510962
20464,0.03134681
20465,0.23145594
20466,0.99383014
20467,0.40128422
20468,0.042017434
20469,0.78135073
20470,0.30574438
20471,0.5030151
20472,-0.005501597
20473,0.34735197
20474,0.19911437
20475,0.060854528
20476,0.5593703
20477,0.24553704
20478,0.5238288
20479,0.7265873
20480,0.34434113
20481,0.9202985
20482,0.48492673
20483,0.40621537
20484,0.71383506
20485,0.74009204
20486,0.94235855
20487,0.7491394
20488,0.5192436
20489,0.3258224
20490,0.52846986
20491,0.07179675
20492,0.09345519
20493,0.5786673
20494,0.2134548
20495,0.6996235
20496,0.37516612
20497,0.7112322
20498,0.8316292
20499,0.5665278
20500,0.54374695
20501,0.9857647
20502,0.59833384
20503,0.7756018
20504,0.9904196
20505,0.9960349
20506,0.23322609
20507,-0.001516268
20508,0.053035475
20509,0.2912526
20510,0.9667252
20511,0.8125031
20512,0.1938215
20513,0.80185485
20514,0.022660654
20515,0.39309126
20516,0.3857212
20517,0.2840396
20518,0.6987105
20519,0.6463792
20520,0.6697062
20521,-0.01024505
20522,0.9449442
20523,0.23796006
20524,0.9746386
20525,0.22941168
20526,0.23605698
20527,0.8144392
20528,0.09266557
20529,0.18512318
20530,0.1836489
20531,0.44611752
20532,0.5203663
20533,1.0010561
20534,0.6269591
20535,0.58895177
20536,0.9900544
20537,0.45675853
20538,0.051189497
20539,0.6829457
20540,0.6787962
20541,0.8551801
20542,0.4174801
20543,0.19762431
20544,1.0027529
20545,0.8558515
20546,0.457441
20547,0.8597762
20548,0.8457737
20549,0.066537485
20550,0.58378166
20551,0.5672483
20552,0.67488796
20553,0.9252747
20554,0.6300548
20555,0.49671403
20556,0.29509923
20557,0.96473706
20558,0.5997209
20559,0.3628096
20560,0.36432678
20561,0.952392
20562,0.1591825
20563,0.061523497
20564,0.47766387
20565,0.96137756
20566,0.70880806
20567,0.046269555
20568,0.74963295
20569,0.7233093
20570,0.48049784
20571,0.2854027
20572,0.6920062
20573,0.67528385
20574,0.37909833
20575,0.42835397
20576,0.65215653
20577,0.56579494
20578,0.20558336
20579,0.4407879
20580,0.68901426
20581,0.19817585
20582,0.8119101
20583,0.97803915
20584,0.6163772
20585,0.58653176
20586,0.71786636
20587,0.90043
20588,0.47428682
20589,0.91329414
20590,0.36672583
20591,0.22702517
20592,0.71106255
20593,0.7874405
20594,0.8374772
20595,0.09152482
20596,0.019209562
20597,0.24438833
20598,0.64273286
20599,0.33906648
20600,0.53179216
20601,0.5868246
20602,0.70465076
20603,0.5189068
20604,0.64460486
20605,0.08053356
20606,0.68228155
20607,0.595907
20608,0.78613496
20609,0.2656308
20610,0.26437083
20611,0.8540847
20612,0.3959492
20613,0.8622012
20614,0.90067667
20615,0.06904992
20616,0.39651325
20617,0.8850255
20618,0.9534435
20619,0.30069324
20620,0.3971853
20621,0.21360442
20622,0.2337821
20623,0.5236558
20624,0.87939465
20625,0.9838915
20626,0.83334225
20627,0.0824678
20628,0.8963783
20629,0.4621434
20630,0.9554207
20631,0.38480765
20632,0.63246226
20633,0.24704824
20634,0.660287
20635,0.5905527
20636,-0.032131728
20637,0.060106263
20638,0.3427526
20639,0.23470388
20640,0.83887035
20641,0.42336658
20642,0.92723286
20643,0.27387396
20644,0.26499104
20645,0.87775445
20646,0.61682487
20647,0.7056203
20648,0.40677038
20649,0.84453595
20650,0.75236493
20651,0.4200767
20652,1.0255604
20653,0.36082143
20654,0.4307
20655,0.3211688
20656,0.39311078
20657,1.0037662
20658,0.54991364
20659,0.01591179
20660,0.058137197
20661,0.048667166
20662,0.7853744
20663,0.67091084
20664,0.40164185
20665,0.67698467
20666,0.51923656
20667,0.2990725
20668,0.8475691
20669,0.61422276
20670,0.88081133
20671,0.41237715
20672,0.33143994
20673,0.6274721
20674,0.5082734
20675,0.5371005
20676,0.8212477
20677,0.16955355
20678,0.26645166
20679,0.015605135
20680,0.38930243
20681,0.33842072
20682,0.04634548
20683,0.65129304
20684,0.54558235
20685,0.83900875
20686,0.9799241
20687,0.017256793
20688,0.8761411
20689,0.42519253
20690,0.32214606
20691,0.3339329
20692,0.2410349
20693,0.74423015
20694,0.18296637
20695,0.30992508
20696,0.74900633
20697,0.2287396
20698,0.8460469
20699,0.56651026
20700,0.5711129
20701,0.42178634
20702,0.77149737
20703,0.83165
20704,0.23092479
20705,-0.003071619
20706,0.94037837
20707,0.21772572
20708,0.26355934
20709,0.17993735
20710,0.5294939
20711,0.006895989
20712,0.65909845
20713,0.69219136
20714,0.41784304
20715,0.6976364
20716,0.72853607
20717,0.9703976
20718,0.3815844
20719,0.3456261
20720,0.3687206
20721,0.55828255
20722,0.2614854
20723,0.52575004
20724,0.7656511
20725,0.24988694
20726,0.43021905
20727,0.26895347
20728,0.0060503464
20729,0.023961188
20730,0.7287031
20731,0.10008691
20732,0.40732065
20733,0.8219099
20734,0.53500706
20735,0.25742874
20736,0.05294701
20737,0.40847915
20738,0.99811774
20739,0.3210803
20740,0.51335704
20741,0.42302656
20742,0.8632217
20743,0.5418691
20744,0.7009781
20745,0.017349862
20746,0.2537339
20747,0.32572553
20748,0.2540667
20749,0.35960004
20750,0.85429066
20751,0.5516064
20752,0.928894
20753,0.90215605
20754,0.4604398
20755,-0.0006858154
20756,1.0309958
20757,0.8446031
20758,0.95096815
20759,0.13273242
20760,0.7430112
20761,0.5166825
20762,0.46995032
20763,0.728864
20764,0.17333454
20765,0.9872876
20766,1.0090687
20767,0.76444477
20768,0.7761763
20769,0.0016800555
20770,0.5236205
20771,0.73892415
20772,0.57762575
20773,0.76293814
20774,0.39097744
20775,0.42420423
20776,0.8233114
20777,0.25823104
20778,0.904222
20779,0.43053025
20780,0.82901
20781,0.39949554
20782,0.54413813
20783,0.38898173
20784,0.49465257
20785,0.33418435
20786,0.77904063
20787,0.6157434
20788,0.24048568
20789,0.89692956
20790,0.16262117
20791,0.80046135
20792,0.7616951
20793,0.6146342
20794,0.43649417
20795,0.65625685
20796,0.4046903
20797,0.6965199
20798,0.7267261
20799,0.58909214
20800,0.18841437
20801,0.713371
20802,0.34596238
20803,0.35833558
20804,0.60527354
20805,0.44249415
20806,0.6586472
20807,1.0030336
20808,0.34749523
20809,0.119735144
20810,0.8653944
20811,-0.008412207
20812,0.55207026
20813,0.84544516
20814,0.3757221
20815,0.05440728
20816,0.0650054
20817,0.60383844
20818,0.48922706
20819,0.71340674
20820,0.3628713
20821,1.0029227
20822,0.7491236
20823,0.38423127
20824,0.9235975
20825,0.1868067
20826,0.9441851
20827,0.16630052
20828,0.43310508
20829,0.996785
20830,0.32962224
20831,0.39309773
20832,0.6440242
20833,0.81015056
20834,0.5577189
20835,0.570137
20836,0.2295727
20837,0.8711219
20838,0.81728226
20839,0.1428259
20840,0.6974049
20841,0.53393364
20842,0.73948616
20843,0.24614306
20844,0.101813145
20845,0.70000446
20846,0.725577
20847,0.3155694
20848,0.6217647
20849,0.2500923
20850,0.7979636
20851,0.40937555
20852,0.9022253
20853,0.6697917
20854,0.43022013
20855,0.7181402
20856,0.40930256
20857,0.064823
20858,0.13033599
20859,0.8338025
20860,0.09402826
20861,0.8972461
20862,0.29582673
20863,0.22457002
20864,0.10521538
20865,0.10971212
20866,0.24309978
20867,0.16381343
20868,0.46171436
20869,0.23177482
20870,0.8276592
20871,0.4854722
20872,0.5372538
20873,0.5937286
20874,0.16719516
20875,0.41441247
20876,0.39951488
20877,0.66016763
20878,0.3455338
20879,0.37812153
20880,0.9086931
20881,0.6947716
20882,0.5276448
20883,0.81367624
20884,0.4826465
20885,0.02353368
20886,0.60080224
20887,0.5972761
20888,0.30043262
20889,0.5762108
20890,0.8903543
20891,0.30201676
20892,1.0176983
20893,0.41285115
20894,0.08214831
20895,0.8752329
20896,0.6044748
20897,0.58503383
20898,0.46239343
20899,0.76034033
20900,0.16409947
20901,0.47439465
20902,0.24258462
20903,0.4631318
20904,0.39155376
20905,0.87473106
20906,0.71237123
20907,0.29610214
20908,0.80773926
20909,0.29866806
20910,0.3398519
20911,0.5084375
20912,0.87845707
20913,0.61042935
20914,0.5972583
20915,0.3104061
20916,0.0924705
20917,0.54229385
20918,0.38294023
20919,0.18679507
20920,0.61825436
20921,0.9630578
20922,0.97159374
20923,0.2159597
20924,0.27434048
20925,0.5728764
20926,0.36068195
20927,0.8879344
20928,0.6272817
20929,0.2734555
20930,0.30335072
20931,0.17362209
20932,0.45558214
20933,0.47235683
20934,0.66155744
20935,0.090443686
20936,0.010909316
20937,0.13212474
20938,0.6288648
20939,0.65079904
20940,0.5568291
20941,0.23356782
20942,0.6441407
20943,0.898762
20944,0.5756396
20945,0.99718934
20946,0.8140084
20947,0.35706285
20948,0.3245848
20949,0.7550163
20950,0.90483075
20951,0.8680657
20952,0.69493634
20953,0.35191235
20954,0.51227194
20955,0.07304094
20956,0.33742237
20957,0.36427844
20958,-0.0040546763
20959,0.5443319
20960,0.6232407
20961,0.27488646
20962,0.23977512
20963,0.34177053
20964,0.9035879
20965,0.30120277
20966,0.9927573
20967,0.4444336
20968,0.5327803
20969,0.5956851
20970,0.12797904
20971,0.87823164
20972,0.1809277
20973,0.5809674
20974,0.95652795
20975,0.8195536
20976,0.988134
20977,0.46245784
20978,0.5148084
20979,0.14564534
20980,0.78802985
20981,0.80163234
20982,0.44738978
20983,0.7105245
20984,0.41158304
20985,0.11019732
20986,0.53085095
20987,0.091181554
20988,0.4356826
20989,0.04215289
20990,0.21428342
20991,0.2639636
20992,0.40730292
20993,0.9854079
20994,0.16265517
20995,0.42746508
20996,0.03147897
20997,0.77126974
20998,0.4435907
20999,0.037923817
21000,0.4383706
21001,0.20520408
21002,0.11950815
21003,0.020910006
21004,0.20418139
21005,0.5130072
21006,0.38114646
21007,0.72945005
21008,0.5774102
21009,0.22900191
21010,0.83930176
21011,0.053235274
21012,0.6843164
21013,0.6707176
21014,0.5201839
21015,0.09917729
21016,0.76605517
21017,0.47535676
21018,0.72328764
21019,0.47574827
21020,0.22836255
21021,0.92220557
21022,0.38039917
21023,0.52071124
21024,0.59684587
21025,0.13381693
21026,0.1071017
21027,0.9925781
21028,0.060829587
21029,0.86206514
21030,0.8212983
21031,0.3216586
21032,0.3147316
21033,0.15333721
21034,0.92273074
21035,0.49072108
21036,0.03395437
21037,0.91604364
21038,0.8280725
21039,0.42898232
21040,0.8976075
21041,1.000624
21042,0.5639597
21043,0.47367874
21044,0.8124857
21045,0.84388274
21046,0.23103498
21047,0.7733691
21048,0.7778261
21049,0.33497572
21050,0.16325799
21051,0.4260523
21052,0.9059252
21053,0.20284565
21054,0.380724
21055,0.20690328
21056,0.33886853
21057,0.20495398
21058,0.53160703
21059,0.38884962
21060,0.05827583
21061,0.39757544
21062,0.43924925
21063,0.62355256
21064,0.8247922
21065,0.48305914
21066,0.912079
21067,0.2605952
21068,0.3425737
21069,0.40548894
21070,0.95434105
21071,0.74928415
21072,0.25189406
21073,0.51813495
21074,0.5589019
21075,0.31013027
21076,0.5278939
21077,0.2008031
21078,0.9970105
21079,0.86201453
21080,0.8268847
21081,0.0073122876
21082,0.85455
21083,0.4548995
21084,0.14267816
21085,0.24311268
21086,0.90456253
21087,0.59757006
21088,0.6805618
21089,0.6217214
21090,0.39733344
21091,0.5124765
21092,0.6269524
21093,0.28431317
21094,0.89977646
21095,0.12022533
21096,0.48452887
21097,0.88685817
21098,0.42446414
21099,0.91982067
21100,0.653327
21101,0.35506985
21102,0.5461367
21103,0.069163986
21104,0.86329895
21105,0.84208435
21106,0.16094936
21107,0.7837309
21108,0.7505657
21109,0.52616584
21110,0.061581917
21111,0.42949766
21112,0.16612476
21113,0.62899995
21114,0.0020222494
21115,0.17757183
21116,0.8377545
21117,0.78124094
21118,0.7356068
21119,0.7581388
21120,0.7031195
21121,0.89859885
21122,1.0008568
21123,0.16616255
21124,0.22489025
21125,0.7191529
21126,0.5890744
21127,0.9461051
21128,0.86882204
21129,0.6347124
21130,0.20252171
21131,0.83653456
21132,0.4994233
21133,0.39214593
21134,0.8074504
21135,0.47883722
21136,0.24591143
21137,0.017606117
21138,0.831688
21139,0.7404832
21140,0.5160255
21141,0.22103179
21142,0.049322467
21143,0.7101999
21144,0.6366003
21145,0.07009047
21146,0.6955664
21147,0.70427614
21148,-0.034078486
21149,0.04186415
21150,0.1951028
21151,0.9847652
21152,0.6917228
21153,0.40724802
21154,0.37939543
21155,0.6744748
21156,0.8985206
21157,0.49408627
21158,0.9601538
21159,0.8489977
21160,-0.0046472433
21161,0.47223535
21162,0.8596108
21163,0.23667517
21164,0.5679678
21165,1.0302137
21166,0.85603184
21167,0.13971518
21168,0.1647252
21169,0.025097508
21170,0.54701006
21171,0.28358257
21172,0.27599522
21173,0.429339
21174,0.77216214
21175,0.33848336
21176,0.25274166
21177,0.23549947
21178,0.4119686
21179,1.0232435
21180,0.11378265
21181,0.8719886
21182,0.77683485
21183,0.6342771
21184,0.5408941
21185,0.7644014
21186,0.74255115
21187,0.16381727
21188,0.72044337
21189,0.121397585
21190,0.31292048
21191,0.2924056
21192,0.14501837
21193,0.48818457
21194,0.47936764
21195,0.2963432
21196,0.74413633
21197,0.3639912
21198,0.44019514
21199,0.025921507
21200,0.13092142
21201,0.022637475
21202,0.25806794
21203,0.4582051
21204,0.9101056
21205,0.60761744
21206,0.3903862
21207,0.2794557
21208,0.23264483
21209,0.450797
21210,0.006073361
21211,0.3746409
21212,0.9980999
21213,0.38676393
21214,0.5894149
21215,0.36484736
21216,0.010898978
21217,0.9837205
21218,0.902408
21219,0.99244845
21220,0.6066461
21221,0.37826207
21222,0.08941728
21223,0.7377038
21224,0.55719143
21225,0.5388236
21226,0.09944081
21227,0.25098452
21228,0.45711613
21229,0.8953525
21230,0.41339412
21231,1.0105193
21232,0.99080104
21233,0.8354376
21234,0.27954805
21235,0.12328244
21236,0.68840694
21237,0.97566843
21238,0.9336878
21239,0.46258277
21240,0.8075169
21241,0.9825438
21242,0.26490265
21243,0.516807
21244,0.2979474
21245,0.11879562
21246,0.53051007
21247,0.012247988
21248,0.06297393
21249,0.47601512
21250,0.31409976
21251,0.7011214
21252,0.2561982
21253,0.45367262
21254,0.52120054
21255,0.8742122
21256,0.7084162
21257,0.023709081
21258,0.8003579
21259,0.45414394
21260,0.4411048
21261,0.50483817
21262,0.6170046
21263,0.42474878
21264,0.28897205
21265,0.39469823
21266,0.8319269
21267,0.12589087
21268,0.40774426
21269,0.40576333
21270,0.34898123
21271,0.63853043
21272,0.3072219
21273,0.2287373
21274,0.2797701
21275,0.8532368
21276,0.94418406
21277,0.7575469
21278,0.49169174
21279,0.32826093
21280,0.32643884
21281,0.83138114
21282,0.5317608
21283,0.38041762
21284,0.026051398
21285,0.93238163
21286,0.55653983
21287,0.81827724
21288,0.2695001
21289,0.9994814
21290,0.28907812
21291,0.61968994
21292,0.6613216
21293,0.95152014
21294,0.33692533
21295,0.74870497
21296,0.33483723
21297,0.92998
21298,0.2190988
21299,0.40428045
21300,0.013263078
21301,0.895549
21302,1.0032911
21303,0.8658679
21304,0.57932556
21305,0.93503374
21306,0.22671224
21307,0.41879445
21308,0.8457813
21309,0.47783884
21310,0.6971234
21311,0.8765206
21312,0.26663402
21313,0.5761349
21314,0.7972017
21315,0.82691807
21316,0.59351385
21317,0.29609329
21318,0.23203877
21319,0.59466064
21320,0.3581895
21321,0.9106002
21322,0.39192218
21323,0.7288729
21324,0.09031642
21325,0.46807054
21326,0.66477156
21327,0.7348883
21328,0.27266905
21329,0.45732063
21330,0.2743049
21331,0.33349264
21332,0.5054112
21333,0.37945265
21334,0.47036272
21335,0.025079973
21336,0.72752416
21337,0.5991206
21338,0.42646796
21339,0.7212297
21340,0.42999944
21341,0.90507615
21342,0.9260834
21343,0.38396895
21344,0.8626794
21345,0.45852745
21346,0.36185974
21347,0.16893496
21348,0.3888878
21349,0.257638
21350,0.8235678
21351,0.9385859
21352,0.6755495
21353,0.90209967
21354,0.2661713
21355,0.8701218
21356,0.6974745
21357,0.15694603
21358,0.45618224
21359,0.2755533
21360,0.53401244
21361,0.84489
21362,0.56356084
21363,0.45512456
21364,0.15120487
21365,0.7045671
21366,0.57134086
21367,0.9758938
21368,0.24604267
21369,0.1756069
21370,0.66536754
21371,0.29702115
21372,0.4137773
21373,0.79245716
21374,0.5433893
21375,0.20844273
21376,0.6628994
21377,-0.0008291146
21378,0.9370284
21379,0.62921965
21380,0.64196384
21381,0.97754705
21382,0.627127
21383,0.30100778
21384,0.4644305
21385,0.58197534
21386,0.9539842
21387,0.750017
21388,0.9947982
21389,0.1297458
21390,0.5429446
21391,0.24292679
21392,0.049575236
21393,0.59401256
21394,0.38163674
21395,0.5901628
21396,0.26728052
21397,0.16882564
21398,0.37748507
21399,0.42720234
21400,0.14193384
21401,0.4222777
21402,0.2517592
21403,0.7536604
21404,0.5770251
21405,0.9421992
21406,0.54697937
21407,0.6644715
21408,0.50809413
21409,0.2594412
21410,0.9573803
21411,0.19881754
21412,0.032977518
21413,0.3400388
21414,1.0028315
21415,0.8385647
21416,0.82718617
21417,0.28000483
21418,0.27356476
21419,0.1142255
21420,0.6947808
21421,0.515665
21422,0.979483
21423,0.52791256
21424,0.4470669
21425,0.31348038
21426,0.14949888
21427,0.4191258
21428,0.04848028
21429,0.40768877
21430,0.15881379
21431,0.0042393454
21432,0.42657003
21433,0.36444518
21434,0.5995081
21435,0.24853507
21436,0.2702883
21437,0.074164905
21438,0.8701064
21439,0.8749091
21440,0.4394355
21441,0.10544101
21442,0.5597377
21443,0.8417255
21444,-0.00091948966
21445,0.9928904
21446,0.23450847
21447,0.82076216
21448,0.77492005
21449,0.45346487
21450,0.27913797
21451,0.94468343
21452,0.33138412
21453,0.84789824
21454,0.78685606
21455,0.3477778
21456,0.55258036
21457,0.6049987
21458,0.2654216
21459,0.58891845
21460,0.9786209
21461,0.34262213
21462,0.090618804
21463,0.63266164
21464,0.18498267
21465,-0.013716118
21466,0.05502684
21467,0.3403544
21468,0.7731573
21469,0.31883612
21470,0.91980803
21471,0.52071947
21472,0.93525875
21473,0.41698042
21474,0.5408905
21475,0.3802955
21476,1.0258071
21477,0.3142879
21478,0.25727835
21479,0.32458118
21480,0.1745645
21481,0.48021525
21482,0.88156617
21483,0.66935563
21484,0.77597815
21485,0.9987767
21486,0.45294017
21487,0.024512706
21488,0.47739765
21489,0.8096817
21490,0.31051585
21491,0.011290189
21492,-0.0020953782
21493,0.5452975
21494,0.796163
21495,0.23294963
21496,0.44818616
21497,0.87781274
21498,0.2858335
21499,0.24567011
21500,0.3411801
21501,0.6512454
21502,0.6411931
21503,0.20441371
21504,0.98847723
21505,0.51949173
21506,0.42723897
21507,0.30675298
21508,0.7937233
21509,0.7598477
21510,0.36972132
21511,0.83832
21512,0.68486553
21513,0.32187554
21514,0.17851615
21515,0.25579166
21516,0.47522593
21517,0.19772726
21518,0.37037185
21519,0.80298954
21520,0.5695741
21521,0.2986532
21522,0.96652496
21523,0.45274368
21524,0.34800386
21525,0.28398815
21526,0.47405282
21527,0.5165274
21528,0.62671876
21529,0.9982548
21530,0.49386567
21531,0.27624553
21532,0.1649749
21533,0.32685062
21534,0.983711
21535,0.40705344
21536,0.25031558
21537,0.20958702
21538,0.7437382
21539,0.33248165
21540,0.337191
21541,1.0093395
21542,0.3141591
21543,0.4893924
21544,0.3022941
21545,0.87405294
21546,0.817181
21547,0.93565243
21548,0.20313966
21549,0.4626443
21550,0.13305019
21551,0.67400336
21552,0.41141552
21553,0.2688896
21554,0.6917795
21555,0.43894222
